,id,tweet_text,tweet_date,original_sentiment,query_used,negative,neutro,positive,compound,sentiment
4353,1024439078450802689,"Aliança de Alckmin com Centrão é ‘reedição da tragédia’, diz Alvaro Dias https://t.co/gDQKaB64Ux",Tue Jul 31 23:38:04 +0000 2018,neutral,veja,0.286,0.714,0.0,-0.6597,negative
4354,1024439565954703361,"'Nosso maior problema é o foro privilegiado', diz coordenador da Lava-Jato. https://t.co/iD2OqsRRlN https://t.co/yotA37Mz9E",Tue Jul 31 23:40:00 +0000 2018,neutral,jornaloglobo,0.17,0.566,0.264,0.3612,positive
4355,1024444229538336770,'O tempo não para': Elza Soares lança versão de sucesso de Cazuza para trilha de novela. https://t.co/lYhrnJ8sIO https://t.co/t0tgIfQhFa,Tue Jul 31 23:58:32 +0000 2018,neutral,jornaloglobo,0.169,0.667,0.164,0.2263,positive
4356,1024444600239439874,.@laurojardim: Álvaro namora o PSC e quer Paulo Rabello como vice. https://t.co/GVjGOANlyh https://t.co/YwYGN8Mb1F,Wed Aug 01 00:00:00 +0000 2018,neutral,jornaloglobo,0.0,0.885,0.115,0.0772,positive
4358,1024449447739224065,México exige que Trump proteja fronteira para deter tráfico de armas https://t.co/XHaaPtr5uw,Wed Aug 01 00:19:16 +0000 2018,neutral,veja,0.448,0.552,0.0,-0.743,negative
4359,1024449566324809729,MasterChef 2018: acompanhe ao vivo a final entre Hugo e Maria Antonia https://t.co/f1BTjIHSFS,Wed Aug 01 00:19:44 +0000 2018,neutral,veja,0.0,0.794,0.206,0.3818,positive
4360,1024449632078725120,"Faixas com ameaça 'Proibido roubar. Se roubar vai morrer' são espalhadas na Praça Seca, na Zona Oeste do Rio. https://t.co/J8igTYoEtf https://t.co/Q6pJJB80JV",Wed Aug 01 00:20:00 +0000 2018,neutral,jornaloglobo,0.492,0.508,0.0,-0.9382,negative
4361,1024451387038605312,"Incêndio atinge casas na favela de Paraisópolis, em SP https://t.co/vDCWq9nh3b",Wed Aug 01 00:26:58 +0000 2018,neutral,veja,0.0,0.882,0.118,0.0516,positive
4362,1024454665264459776,Partidos não chegam a acordo e praticamente descartam ampla aliança de esquerda. https://t.co/yOGzm2ktLu https://t.co/DLWQzMWRld,Wed Aug 01 00:40:00 +0000 2018,neutral,jornaloglobo,0.143,0.649,0.208,0.25,positive
4363,1024454986569265153,"Incêndio atinge comunidade de Paraisópolis, na Zona Sul de SP. https://t.co/vGMUGiSASG https://t.co/I1iqp9LjtB",Wed Aug 01 00:41:16 +0000 2018,neutral,jornaloglobo,0.0,0.902,0.098,0.0516,positive
4365,1024456323159810048,Rio: Moradores de rua têm barraco incendiado sob viaduto durante operação da Guarda Municipal. https://t.co/ajbksKa4oe https://t.co/yrYoRaRPnq,Wed Aug 01 00:46:35 +0000 2018,neutral,jornaloglobo,0.073,0.791,0.136,0.2732,positive
4368,1024463090199486467,Embraer enviará técnicos para investigação de acidente no México https://t.co/pUshYaTfH7,Wed Aug 01 01:13:28 +0000 2018,neutral,veja,0.385,0.615,0.0,-0.6124,negative
4369,1024464731816349698,"Governo eleva valor do imóvel comprado com o FGTS para R$ 1,5 milhão. https://t.co/y0wuQpkcMf https://t.co/KxTXoqLQ7t",Wed Aug 01 01:20:00 +0000 2018,neutral,jornaloglobo,0.1,0.75,0.15,0.2023,positive
4371,1024474799253475330,"Viúva homenageia goleiro Danilo, da Chape, que completaria 33 anos. https://t.co/9ZCcotDfwa https://t.co/DietbGMjF8",Wed Aug 01 02:00:00 +0000 2018,neutral,jornaloglobo,0.22,0.78,0.0,-0.4767,negative
4373,1024489645663375360,Juiz dos EUA bloqueia distribuição de manuais para imprimir armas em 3D. https://t.co/1uOTnZvzLL https://t.co/1tEmKYigdA,Wed Aug 01 02:59:00 +0000 2018,neutral,jornaloglobo,0.273,0.727,0.0,-0.5423,negative
4375,1024497448545345537,"Cabelos grandes, fios mais claros... Justin Bieber está cada vez mais parecido com Hailey Baldwin, sua noiva. https://t.co/ifyB0OmERH https://t.co/NN6l0qMalQ",Wed Aug 01 03:30:00 +0000 2018,neutral,jornaloglobo,0.0,0.891,0.109,0.296,positive
4377,1024504998078513152,Veja o que é #FATO ou #FAKE na entrevista de Bolsonaro no Roda Viva. https://t.co/LlTuncYLBw https://t.co/ng2a04TyVS,Wed Aug 01 04:00:00 +0000 2018,neutral,jornaloglobo,0.0,0.823,0.177,0.4215,positive
4379,1024535196480167936,WhatsApp libera chamadas de áudio e vídeo em grupos. https://t.co/E9nzln2Zlp https://t.co/FXpMQfwjEz,Wed Aug 01 06:00:00 +0000 2018,neutral,jornaloglobo,0.0,0.804,0.196,0.296,positive
4381,1024565396957999104,De 2 milhões a menos de 200 mil: maior colônia de pinguins-reis perde quase 90% da população em três décadas. https://t.co/GifUQ4ekzw https://t.co/ZfhMy59pvq,Wed Aug 01 08:00:00 +0000 2018,neutral,jornaloglobo,0.094,0.735,0.171,0.4404,positive
4382,1024580497731723266,"Eduardo Jorge aceita ser vice de Marina, mas aguarda decisão do PV. https://t.co/xDwg6yUywm https://t.co/zX8qBCSBFV",Wed Aug 01 09:00:01 +0000 2018,neutral,jornaloglobo,0.0,0.789,0.211,0.296,positive
4383,1024588044001787909,"Faixas com ameaça 'Proibido roubar. Se roubar vai morrer' são espalhadas na Praça Seca, na Zona Oeste do Rio. https://t.co/J8igTY73BH https://t.co/wyAOwIYjRX",Wed Aug 01 09:30:00 +0000 2018,neutral,jornaloglobo,0.492,0.508,0.0,-0.9382,negative
4386,1024603374812110848,"Bom dia! Esta é a capa da versão impressa do #JornalOGlobo desta quarta, 1 de agosto de 2018. Para ler mais, acesse https://t.co/6QeHHAyTfp https://t.co/RvpW7Bb3dR",Wed Aug 01 10:30:55 +0000 2018,neutral,jornaloglobo,0.068,0.802,0.131,0.3595,positive
4387,1024612576896987141,"Brasil terá aumento de mortes por onda de calor, afirma estudo https://t.co/ySYz2330ZT",Wed Aug 01 11:07:29 +0000 2018,neutral,veja,0.0,0.786,0.214,0.4588,positive
4388,1024613571525787648,"Após expansão de leitos para Olimpíada, crise leva 13 hotéis a fechar as portas no Rio. https://t.co/KdBdVqD08Q https://t.co/ybSv0rWByB",Wed Aug 01 11:11:26 +0000 2018,neutral,jornaloglobo,0.275,0.725,0.0,-0.6908,negative
4389,1024615869693874176,O paradoxo econômico de Trump. Leia no blog do @gurovitz https://t.co/0la1qgVQip #G1 https://t.co/8QGyJ0TxKJ,Wed Aug 01 11:20:34 +0000 2018,neutral,g1,0.113,0.887,0.0,-0.1027,negative
4390,1024616664585957376,"@jlmarques_ Olá, João. Pedimos desculpas pelo transtorno e demora. Poderia nos informar o CPF/e-mail de acesso da assinatura. Aparece alguma mensagem quando tente efetivar o download? Abraços. https://t.co/9GerGbHHVc",Wed Aug 01 11:23:43 +0000 2018,neutral,jornaloglobo,0.134,0.756,0.11,0.0772,positive
4391,1024617606496575488,Estado do Rio quer investir R$ 200 milhões para reativar trens turísticos no interior. https://t.co/NxwbINVZ6D https://t.co/yMypOoUGUl,Wed Aug 01 11:27:28 +0000 2018,neutral,jornaloglobo,0.095,0.828,0.077,-0.0772,negative
4392,1024618710848495616,Ciro e Marina tentam romper isolamento e negociam com vices https://t.co/7GV9mevuUl,Wed Aug 01 11:31:51 +0000 2018,neutral,veja,0.252,0.748,0.0,-0.4019,negative
4394,1024623779639488512,Arrecadação com grandes campos de petróleo bate recorde. Rio é quem mais ganha. https://t.co/U8TL5pJkJR https://t.co/A4N4uROrh4,Wed Aug 01 11:52:00 +0000 2018,neutral,jornaloglobo,0.0,0.67,0.33,0.7096,positive
4395,1024625796932100097,"Quadro ‘O beijo’, de Klimt, inspira nove fotógrafos em mostra na Galeria Oriente. https://t.co/CRSffqLUn6 https://t.co/4SrV4eVIt4",Wed Aug 01 12:00:01 +0000 2018,neutral,jornaloglobo,0.0,0.678,0.322,0.6908,positive
4397,1024630825994731520,Ladrões roubam coroas históricas da família real da Suécia e fogem em lancha. https://t.co/e4vrCJf3Du https://t.co/TG65Z8ioqc,Wed Aug 01 12:20:00 +0000 2018,neutral,jornaloglobo,0.202,0.798,0.0,-0.5106,negative
4398,1024631601437835264,José Mayer fala sobre doença autoimune: ‘Tudo o que quero é descansar’ https://t.co/WkjRdToGiM,Wed Aug 01 12:23:05 +0000 2018,neutral,veja,0.213,0.787,0.0,-0.4019,negative
4400,1024635626228989954,"Zelotes: em e-mail, Giannetti relata pagamento a advogado investigado https://t.co/b4BlT5Hkc6",Wed Aug 01 12:39:04 +0000 2018,neutral,veja,0.314,0.686,0.0,-0.296,negative
4401,1024636530298634241,Ladrões roubam joias da família real da Suécia e escapam de barco https://t.co/gXPOTOixjf #G1 https://t.co/yRgHbAFgPY,Wed Aug 01 12:42:40 +0000 2018,neutral,g1,0.18,0.656,0.164,-0.0772,negative
4405,1024642902260105216,Rio com água cor-de-rosa chama a atenção no interior de SP https://t.co/XGDjFUk3TL #G1 https://t.co/djDTSsMPIE,Wed Aug 01 13:07:59 +0000 2018,neutral,g1,0.167,0.833,0.0,-0.34,negative
4406,1024642999521820672,EUA proíbem manuais para impressão 3D de armas https://t.co/3nYbGHPndb,Wed Aug 01 13:08:22 +0000 2018,neutral,veja,0.496,0.504,0.0,-0.5994,negative
4407,1024645926143619074,Saiba como é um cruzeiro só para nudistas. https://t.co/XU3sDr8mQU https://t.co/RkUCO8ylcM,Wed Aug 01 13:20:00 +0000 2018,neutral,jornaloglobo,0.167,0.833,0.0,-0.1531,negative
4413,1024649989757259779,"Com ‘parças’, Neymar viaja à China para se reapresentar ao PSG https://t.co/rTwoysYmXN",Wed Aug 01 13:36:09 +0000 2018,neutral,veja,0.138,0.862,0.0,-0.1531,negative
4414,1024650809127120897,Serena Williams sofre pior derrota da carreira: ‘Não sei o que aconteceu’ https://t.co/45eoVQUQ0Z,Wed Aug 01 13:39:24 +0000 2018,neutral,veja,0.606,0.394,0.0,-0.9062,negative
4415,1024650958788157446,Veja o que é #FATO ou #FAKE na entrevista de Marina Silva para a GloboNews. https://t.co/Rz9ZYWpI6N https://t.co/4EO2pNnYQA,Wed Aug 01 13:40:00 +0000 2018,neutral,jornaloglobo,0.11,0.89,0.0,-0.1531,negative
4417,1024652882375835649,Instagram e Facebook incluem opções para controlar tempo de uso https://t.co/fbWgAYS98A #G1 https://t.co/WWHIVpqiFT,Wed Aug 01 13:47:38 +0000 2018,neutral,g1,0.127,0.873,0.0,-0.1531,negative
4418,1024654607816032264,Ana Maria Braga erra nome e horário da nova novela das sete ao vivo https://t.co/NEJChhzfAx,Wed Aug 01 13:54:30 +0000 2018,neutral,veja,0.0,0.652,0.348,0.7506,positive
4419,1024655911820898304,"Mesmo com derrota, Malcom e Vinicius Jr. se destacam por Barça e Real https://t.co/OHWsBVliLF",Wed Aug 01 13:59:41 +0000 2018,neutral,veja,0.209,0.791,0.0,-0.4404,negative
4422,1024659263996735488,Luiz Zerbini traduz ancestralidade serena de Gilberto Gil em aquarela exposta na capa do álbum 'Ok Ok Ok' https://t.co/V2FuvjCfo0 #G1 https://t.co/shOYSkT6lE,Wed Aug 01 14:13:00 +0000 2018,neutral,g1,0.0,0.759,0.241,0.5719,positive
4423,1024660522233487360,"Apoiada por 'mãos gigantes', ponte a 1.400 metros de altura vira atração turística no Vietnã https://t.co/0WQy3OKuKx #G1 https://t.co/IxQ96Kew2Q",Wed Aug 01 14:18:00 +0000 2018,neutral,g1,0.0,0.842,0.158,0.4588,positive
4424,1024660960269803520,Viúva do escritor francês Céline vende sua casa para pagar dívidas https://t.co/GqMVAAo3vR,Wed Aug 01 14:19:44 +0000 2018,neutral,veja,0.32,0.68,0.0,-0.5719,negative
4426,1024661819351334912,Europa tem previsão de recorde histórico com calor de 48ºC https://t.co/CCJQgREfh0,Wed Aug 01 14:23:09 +0000 2018,neutral,veja,0.0,0.769,0.231,0.4588,positive
4427,1024662698620014592,Senador José Medeiros tem mandato cassado por fraude em ata eleitoral. https://t.co/q9uSCoFbZp https://t.co/dQad82CbrJ,Wed Aug 01 14:26:39 +0000 2018,neutral,jornaloglobo,0.216,0.784,0.0,-0.5106,negative
4428,1024665397583380481,WhatsApp libera chamadas de voz e vídeo em grupo https://t.co/X2cCkb14Bm,Wed Aug 01 14:37:22 +0000 2018,neutral,veja,0.0,0.784,0.216,0.296,positive
4429,1024665816908759046,"'Tortura é prática naturalizada no país', diz órgão vinculado ao governo federal. https://t.co/qWFmUsdsX7 https://t.co/FLN4vubo48",Wed Aug 01 14:39:02 +0000 2018,neutral,jornaloglobo,0.245,0.755,0.0,-0.5994,negative
4430,1024666816453505024,Huawei ultrapassa Apple como 2ª maior fabricante de celulares https://t.co/lJNTecX7rE,Wed Aug 01 14:43:01 +0000 2018,neutral,veja,0.0,0.682,0.318,0.6369,positive
4432,1024669533179707393,"Terroristas planejaram ataque em jogo do Barcelona, diz jornal https://t.co/8f12DcLhll",Wed Aug 01 14:53:48 +0000 2018,neutral,veja,0.474,0.526,0.0,-0.802,negative
4435,1024674281463144448,O homem que terá de pagar US$ 9 milhões ao marido de sua amante https://t.co/1pgzs7Haim #G1 https://t.co/gU2ruiMDaR,Wed Aug 01 15:12:40 +0000 2018,neutral,g1,0.143,0.663,0.194,0.25,positive
4439,1024676124826030080,É #FAKE a mensagem que diz que vídeo de surra em bebês de colo foi feito no Brasil e autoridades ainda não tomaram providência. https://t.co/VZ9VLr7iOl https://t.co/pGO6VwvfXK,Wed Aug 01 15:20:00 +0000 2018,neutral,jornaloglobo,0.091,0.909,0.0,-0.296,negative
4441,1024679277206413312,Trump pode impor tarifas de 25% sobre US$ 200 bi em importações chinesas https://t.co/9NoyaSv9oz,Wed Aug 01 15:32:31 +0000 2018,neutral,veja,0.145,0.855,0.0,-0.296,negative
4442,1024679533256089600,"‘Estou em tratamento, mas muito melhor’, diz Simaria sobre tuberculose https://t.co/2lvcEULPyj",Wed Aug 01 15:33:33 +0000 2018,neutral,veja,0.0,0.722,0.278,0.5927,positive
4443,1024680072320638984,"Avião como reação do Facebook faz usuários comemorarem, mas foi liberado por engano e não será lançado https://t.co/3ui9sW9GNE #G1 https://t.co/QZCPek7Mfw",Wed Aug 01 15:35:41 +0000 2018,neutral,g1,0.199,0.722,0.079,-0.3919,negative
4444,1024681158032977921,"Bolsonaro na TV: ‘Negar dívida com escravidão é apagar a História’, diz historiadora. https://t.co/xHANZ2drbM https://t.co/7l0Lg5Ga7K",Wed Aug 01 15:40:00 +0000 2018,neutral,jornaloglobo,0.441,0.559,0.0,-0.7845,negative
4445,1024681664134504448,MP pede que Banco Inter pague R$ 10 mi por vazar dados de clientes https://t.co/CsvThvf5e8,Wed Aug 01 15:42:01 +0000 2018,neutral,veja,0.181,0.819,0.0,-0.4767,negative
4448,1024685283344830464,Acidente com ônibus de estudantes da USP e carreta deixa 17 feridos na Fernão Dias em MG https://t.co/uMPwbzQ2ST #G1 https://t.co/Yj55otcBt4,Wed Aug 01 15:56:23 +0000 2018,neutral,g1,0.159,0.841,0.0,-0.5267,negative
4449,1024686193231855617,"Saiba o que é preciso para viver em Portugal, país queridinho dos brasileiros. https://t.co/iVo3vKlOFz https://t.co/7lHQEMl6cN",Wed Aug 01 16:00:00 +0000 2018,neutral,jornaloglobo,0.118,0.882,0.0,-0.1531,negative
4450,1024686198583906305,"Mulher morre após ter atendimento negado no Hospital Getúlio Vargas, na Penha. https://t.co/0w3qYgz13z https://t.co/6V5XZm0z4h",Wed Aug 01 16:00:02 +0000 2018,neutral,jornaloglobo,0.182,0.818,0.0,-0.4404,negative
4453,1024690973543153664,"Celeste Rodrigues, 'fadista em atividade mais antiga de Portugal', morre aos 95 anos https://t.co/d3XNHeW9Jc #G1 https://t.co/qlAZXv8YJA",Wed Aug 01 16:19:00 +0000 2018,neutral,g1,0.0,0.904,0.096,0.1531,positive
4454,1024691224467394561,"Ao lado dos parças, Neymar viaja à China para se reapresentar ao PSG. https://t.co/0PJZPqHB1x https://t.co/CdpMo5rj8B",Wed Aug 01 16:20:00 +0000 2018,neutral,jornaloglobo,0.11,0.89,0.0,-0.1531,negative
4455,1024693580999393282,"José Medeiros, senador de MT, tem mandato cassado por fraude em ordem de suplentes em ata de convenção https://t.co/CeH7HTWbal #G1 https://t.co/c5X8MHnrYB",Wed Aug 01 16:29:22 +0000 2018,neutral,g1,0.142,0.858,0.0,-0.5106,negative
4456,1024694914880290816,"Fitch reafirma rating do Brasil em BB-, com perspectiva estável https://t.co/65aKfuy8XZ",Wed Aug 01 16:34:40 +0000 2018,neutral,veja,0.0,0.672,0.328,0.5267,positive
4457,1024695503961948160,Iraniano tem medalha do 'Nobel da matemática' furtada após recebê-la no Rio https://t.co/UuanpxJI0Q #G1 https://t.co/xEZBD8BODZ,Wed Aug 01 16:37:00 +0000 2018,neutral,g1,0.0,0.819,0.181,0.4767,positive
4460,1024699026158039041,"Após 4 anos de queda, faturamento e produção da indústria registram alta no 1º semestre https://t.co/sKEz1hW5nA #G1 https://t.co/aaUwbGumPa",Wed Aug 01 16:51:00 +0000 2018,neutral,g1,0.096,0.904,0.0,-0.1531,negative
4463,1024701293489577984,"Com sete ações à espera de sentença, Moro retoma interrogatórios da Lava-Jato nesta sexta. https://t.co/Y0RKnFEIDH https://t.co/EQQzEeF83n",Wed Aug 01 17:00:01 +0000 2018,neutral,jornaloglobo,0.087,0.707,0.207,0.4939,positive
4464,1024702847882088448,"Veja o resultado do concurso 31 do Dia de Sorte, loteria da Caixa https://t.co/gZNvEak6Bq",Wed Aug 01 17:06:11 +0000 2018,neutral,exame,0.0,0.753,0.247,0.3818,positive
4465,1024703564655079426,Snowden completa cinco anos na Rússia com o futuro incerto https://t.co/nR41kwDHWO,Wed Aug 01 17:09:02 +0000 2018,neutral,exame,0.211,0.789,0.0,-0.34,negative
4466,1024704538845044736,"Fitch reafirma rating do Brasil em BB-, com perspectiva estável https://t.co/Q9uDnhbET6",Wed Aug 01 17:12:54 +0000 2018,neutral,exame,0.0,0.672,0.328,0.5267,positive
4467,1024705010314240000,Imigrantes são levados para abrigo na Tunísia após 21 dias em alto-mar https://t.co/TXT9Uk9vSR,Wed Aug 01 17:14:47 +0000 2018,neutral,veja,0.118,0.882,0.0,-0.1531,negative
4468,1024705512150118400,Atriz americana revela ter sido estuprada por policial aos 17 anos https://t.co/l8G6alBC6v,Wed Aug 01 17:16:46 +0000 2018,neutral,exame,0.295,0.705,0.0,-0.6808,negative
4469,1024706323638697984,"Quem é Cody Wilson, o americano por trás do projeto de armas 3D. https://t.co/GhJVlnPw5y https://t.co/D1Y81Xd1nC",Wed Aug 01 17:20:00 +0000 2018,neutral,jornaloglobo,0.195,0.805,0.0,-0.4404,negative
4470,1024706323714371586,"Para o historiador Angelo Segrillo, há um legado marxista até para quem não quer revolução #TVEJA https://t.co/M6VpBTNe24",Wed Aug 01 17:20:00 +0000 2018,neutral,veja,0.269,0.547,0.184,-0.1779,negative
4471,1024707229700771840,Dinamarca proíbe do uso da burca e do niqab a partir de hoje https://t.co/JKmWFWt216,Wed Aug 01 17:23:36 +0000 2018,neutral,veja,0.173,0.827,0.0,-0.3182,negative
4473,1024710110273314819,Netflix ultrapassa Net e Sky e já é o maior serviço de TV paga do Brasil https://t.co/IDpglW3vx0,Wed Aug 01 17:35:03 +0000 2018,neutral,exame,0.0,0.741,0.259,0.6369,positive
4475,1024711320912973826,Suspeitos de ataques a ônibus e prédios no Ceará são presos https://t.co/lISOtBJxhU,Wed Aug 01 17:39:51 +0000 2018,neutral,exame,0.244,0.756,0.0,-0.4404,negative
4477,1024711357072068608,.@BernardoMF: Polêmica é a arma de Bolsonaro. https://t.co/QK6YUxgTVX https://t.co/wS7cOHB0Ua,Wed Aug 01 17:40:00 +0000 2018,neutral,jornaloglobo,0.268,0.732,0.0,-0.296,negative
4479,1024713368370851841,CVM publica novas regras para certificados do agronegócio https://t.co/qYrLmRlHkY,Wed Aug 01 17:47:59 +0000 2018,neutral,exame,0.167,0.833,0.0,-0.1531,negative
4480,1024713578367070208,"Argentina eleva conta de luz em 24,4% para ajudar a reduzir déficit fiscal https://t.co/bAv4rjeRnJ",Wed Aug 01 17:48:49 +0000 2018,neutral,exame,0.281,0.719,0.0,-0.5106,negative
4482,1024715197376880640,STJD denuncia Edu Dracena por chamar Ricardo Oliveira de ‘otário’ https://t.co/Y4nIiGBNaq,Wed Aug 01 17:55:15 +0000 2018,neutral,veja,0.412,0.588,0.0,-0.743,negative
4484,1024716392740741120,Denúncias por exercício ilegal de medicina no Rio já superam números de 2017. https://t.co/5G9Y1Iw0MY https://t.co/4nwDawVtcc,Wed Aug 01 18:00:00 +0000 2018,neutral,jornaloglobo,0.205,0.795,0.0,-0.5574,negative
4486,1024717451282604032,Samsung joga pesado para atingir millennials e mercado na Índia https://t.co/A1XQrb6n8e,Wed Aug 01 18:04:13 +0000 2018,neutral,exame,0.355,0.645,0.0,-0.5267,negative
4487,1024717551216078848,EUA sancionam dois funcionários turcos por prisão de pastor americano https://t.co/4K7nJ0rVUp,Wed Aug 01 18:04:37 +0000 2018,neutral,exame,0.248,0.752,0.0,-0.5106,negative
4488,1024718476664037376,Emprego dos sonhos para engenheiros na F-1 está aberto para brasileiros https://t.co/pOADyoEXIM,Wed Aug 01 18:08:17 +0000 2018,neutral,exame,0.367,0.473,0.16,-0.3612,negative
4489,1024719610845659136,Cade aprova aquisição pelo iFood de 100% da empresa de entregas Rappido https://t.co/lEDCJBFoR8,Wed Aug 01 18:12:48 +0000 2018,neutral,exame,0.0,0.816,0.184,0.4019,positive
4491,1024720494325575680,Trump insinua que ex-assessor recebe tratamento pior que Al Capone https://t.co/65z0ri93mw,Wed Aug 01 18:16:18 +0000 2018,neutral,exame,0.291,0.709,0.0,-0.6249,negative
4492,1024721423095357440,Fachin quer decisão rápida do STF sobre prisão e candidatura de Lula. https://t.co/C0AGv9w7es https://t.co/Fy9BAn276g,Wed Aug 01 18:20:00 +0000 2018,neutral,jornaloglobo,0.212,0.705,0.083,-0.4588,negative
